id	string
1811343	u,Оказывается, эффективность красной Тхамы еще выше! Местоположение Путешественника можно определить по карте.\0
537001	u,Непрекращающиеся Угрозы\0
537002	u,Непрекращающиеся Угрозы (в процессе)\0
537003	u,Непрекращающиеся Угрозы (завершено)\0
537004	u,Непрекращающиеся Угрозы\0
537050	u,Да пребудет с Вами благословение Эйнхасад…\0
537051	u,Да защитит Вас Ева.\0
537052	u,За Вами постоянно заботливо наблюдают.\0
537053	u,Да пребудет с Вами всегда пламя Паагрио.\0
537054	u,Карна Мафр! Да пребудет с Вами благословение богини!\0
537055	u,Да не забудется величие Ваших задач.\0
537056	u,Это еще не конец. Не уходите далеко.\0
537101	u,Подтверждение силы\0
537102	u,Подтверждение силы (в процессе)\0
537103	u,Подтверждение силы (завершение)\0
537104	u,Подтверждение силы\0
537150	u,От Кровавого Кошмара ощущается прилив неизвестной энергии и силы, переполняющей все тело.\0
537151	u,Снова ощущается прилив неизвестной энергии и силы, переполняющей все тело.\0
537152	u,Снова ощущается прилив силы, переполняющей все тело.\0
537153	u,Ощущается прилив силы, переполняющей все тело.\0
537155	u,Проверьте, нет ли чего-нибудь подозрительного среди Злых Духов.\0
537156	u,Сначала переведите дух, а потом обратитесь ко мне.\0
537201	u,Врата чистилища открываются\0
537202	u,Врата чистилища открываются (в процессе)\0
537203	u,Врата чистилища открываются (завершение)\0
537204	u,Врата чистилища открываются\0
537250	u,Уничтожьте Злого Духа по имени Кровавый Кошмар.\0
537251	u,Судя по Вашим словам, это, несомненно, было серьезное дело.\0
