id	name	description	rgb[0]	rgb[1]	rgb[2]	reserved1
31903	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31904	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31905	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31906	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31907	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31908	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31909	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31910	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31911	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31912	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31913	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31914	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31915	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31916	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31917	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31918	u,Хранитель Границ\0	a,	9C	E8	A9	-1
31919	u,Призрак Камергера Эльморедена\0	a,	9C	E8	A9	-1
31920	u,Призрак Пажа Эльморедена\0	a,	9C	E8	A9	-1
31921	u,Управляющий Гробницы Завоевателей\0	a,	9C	E8	A9	-1
31922	u,Управляющий Гробницы Правителей\0	a,	9C	E8	A9	-1
31923	u,Управляющий Гробницы Великих Мудрецов\0	a,	9C	E8	A9	-1
31924	u,Управляющий Гробницы Судей\0	a,	9C	E8	A9	-1
31925	u,Хранитель Портала Зала Баронов\0	a,	9C	E8	A9	-1
31926	u,Хранитель Портала Зала Виконтов\0	a,	9C	E8	A9	-1
31927	u,Хранитель Портала Зала Графов\0	a,	9C	E8	A9	-1
31928	u,Хранитель Портала Зала Маркизов\0	a,	9C	E8	A9	-1
31929	u,Хранитель Портала Зала Герцогов\0	a,	9C	E8	A9	-1
31930	u,Хранитель Портала Зала Баронов\0	a,	9C	E8	A9	-1
31931	u,Хранитель Портала Зала Виконтов\0	a,	9C	E8	A9	-1
31932	u,Хранитель Портала Зала Графов\0	a,	9C	E8	A9	-1
31933	u,Хранитель Портала Зала Маркизов\0	a,	9C	E8	A9	-1
31934	u,Хранитель Портала Зала Герцогов\0	a,	9C	E8	A9	-1
31935	u,Хранитель Портала Зала Баронов\0	a,	9C	E8	A9	-1
31936	u,Хранитель Портала Зала Виконтов\0	a,	9C	E8	A9	-1
31937	u,Хранитель Портала Зала Графов\0	a,	9C	E8	A9	-1
31938	u,Хранитель Портала Зала Маркизов\0	a,	9C	E8	A9	-1
31939	u,Хранитель Портала Зала Герцогов\0	a,	9C	E8	A9	-1
31940	u,Хранитель Портала Зала Баронов\0	a,	9C	E8	A9	-1
31941	u,Хранитель Портала Зала Виконтов\0	a,	9C	E8	A9	-1
31942	u,Хранитель Портала Зала Графов\0	a,	9C	E8	A9	-1
31943	u,Хранитель Портала Зала Маркизов\0	a,	9C	E8	A9	-1
31944	u,Хранитель Портала Зала Герцогов\0	a,	9C	E8	A9	-1
31945	u,Озендорф\0	u,Торговец Оружием\0	9C	E8	A9	-1
31946	u,Хомбре\0	u,Торговец Оружием\0	9C	E8	A9	-1
31947	u,Оваки\0	u,Торговец Доспехами\0	9C	E8	A9	-1
31948	u,Адриан\0	u,Торговец Доспехами\0	9C	E8	A9	-1
31949	u,Роуг\0	u,Ювелир\0	9C	E8	A9	-1
31950	u,Майленд\0	u,Ювелир\0	9C	E8	A9	-1
31951	u,Джозе\0	u,Торговец\0	9C	E8	A9	-1
31952	u,Пеле\0	u,Бакалейщик\0	9C	E8	A9	-1
31953	u,Ранкар\0	u,Мастер Татуировок\0	9C	E8	A9	-1
31954	u,Сароян\0	u,Специалист по Питомцам\0	9C	E8	A9	-1
31955	u,Раби\0	a,	9C	E8	A9	-1
31956	u,Ридел\0	u,Рабочий Склада\0	9C	E8	A9	-1
31957	u,Чербал\0	u,Рабочий Склада\0	9C	E8	A9	-1
31958	u,Яшени\0	u,Начальник Склада\0	9C	E8	A9	-1
31959	u,Аксель\0	u,Рабочий Склада\0	9C	E8	A9	-1
31960	u,Брюн\0	u,Кузнец\0	9C	E8	A9	-1
31961	u,Невьяр\0	u,Главный Кузнец\0	9C	E8	A9	-1
31962	u,Альтаир\0	u,Продавец Чертежей\0	9C	E8	A9	-1
31963	u,Хичи\0	u,Продавец Минералов\0	9C	E8	A9	-1
31964	u,Билия\0	u,Хранитель Портала\0	9C	E8	A9	-1
31965	u,Гектор\0	u,Великий Мастер\0	9C	E8	A9	-1
31966	u,Карамон\0	u,Мастер\0	9C	E8	A9	-1
31967	u,Олайн\0	u,Мастер\0	9C	E8	A9	-1
31968	u,Барил\0	u,Верховный Жрец\0	9C	E8	A9	-1
31969	u,Эвелин\0	u,Жрец\0	9C	E8	A9	-1
31970	u,Синис\0	u,Жрец\0	9C	E8	A9	-1
31971	u,Отилло\0	u,Магистр\0	9C	E8	A9	-1
31972	u,Атраксия\0	u,Магистр\0	9C	E8	A9	-1
31973	u,Рахель\0	u,Торговец Книгами\0	9C	E8	A9	-1
31974	u,Дриззит\0	u,Великий Мастер\0	9C	E8	A9	-1
31975	u,Эрина\0	u,Мастер\0	9C	E8	A9	-1
31976	u,Таллия\0	u,Магистр\0	9C	E8	A9	-1
31977	u,Шака\0	u,Понтифик\0	9C	E8	A9	-1
31978	u,Тазир\0	u,Префект\0	9C	E8	A9	-1
31979	u,Мойра\0	u,Провидец\0	9C	E8	A9	-1
31980	u,Рамба\0	u,Торговец Амулетами\0	9C	E8	A9	-1
31981	u,Вишотский\0	u,Начальник Стражи\0	9C	E8	A9	-1
31982	u,Глен\0	u,Страж\0	9C	E8	A9	-1
31983	u,Фригар\0	u,Страж\0	9C	E8	A9	-1
31984	u,Шерринг\0	u,Страж\0	9C	E8	A9	-1
31985	u,Космос\0	u,Страж\0	9C	E8	A9	-1
31986	u,Эрстак\0	u,Страж\0	9C	E8	A9	-1
31987	u,Готтер\0	u,Страж\0	9C	E8	A9	-1
31988	u,Синга\0	u,Страж\0	9C	E8	A9	-1
31989	u,Батида\0	u,Гильдия Рыболовов\0	9C	E8	A9	-1
31990	u,Сигер\0	u,Кузнец\0	9C	E8	A9	-1
31991	u,Член Гильдии Путешественников\0	a,	9C	E8	A9	-1
31992	u,Член Гильдии Путешественников\0	a,	9C	E8	A9	-1
31993	u,Член Гильдии Путешественников\0	a,	9C	E8	A9	-1
31994	u,Член Гильдии Путешественников\0	a,	9C	E8	A9	-1
31995	u,Член Гильдии Путешественников\0	a,	9C	E8	A9	-1
31996	u,Джавьер\0	u,Великий Магистр\0	9C	E8	A9	-1
31997	u,Жрец Рассвета\0	a,	9C	E8	A9	-1
31998	u,Жрица Заката\0	a,	9C	E8	A9	-1
31999	u,Проповедник Судьбы\0	a,	9C	E8	A9	-1
32000	u,Проповедник Судьбы\0	a,	9C	E8	A9	-1
32001	u,Проповедник Судьбы\0	a,	9C	E8	A9	-1
32002	u,Проповедник Судьбы\0	a,	9C	E8	A9	-1
32003	u,Толкователь Откровений\0	a,	9C	E8	A9	-1
32004	u,Толкователь Откровений\0	a,	9C	E8	A9	-1
32005	u,Толкователь Откровений\0	a,	9C	E8	A9	-1
32006	u,Толкователь Откровений\0	a,	9C	E8	A9	-1
32007	u,Гальба\0	u,Гильдия Рыболовов\0	9C	E8	A9	-1
32008	u,Гремори\0	u,Жрец\0	9C	E8	A9	-1
32009	u,Деворин\0	u,Няня\0	9C	E8	A9	-1
32010	u,Флаурон\0	u,Жрец\0	9C	E8	A9	-1
32011	u,Проводник Гробницы Императоров\0	a,	9C	E8	A9	-1
32012	u,Тантан\0	u,Старый Путешественник\0	9C	E8	A9	-1
32013	u,Юцуки\0	u,Дикарка\0	9C	E8	A9	-1
32014	u,Айван\0	u,Юный Беглец\0	9C	E8	A9	-1
32015	u,Труп Ищейки\0	a,	9C	E8	A9	-1
32016	u,Торрант\0	u,Смотритель Маяка\0	9C	E8	A9	-1
32017	u,Каруда\0	a,	9C	E8	A9	-1
32018	u,Миса\0	a,	9C	E8	A9	-1
32019	u,Подозрительный Тип\0	a,	9C	E8	A9	-1
32020	u,Рафорти\0	a,	9C	E8	A9	-1
32021	u,Ледяная Статуя\0	a,	9C	E8	A9	-1
32022	u,Керри\0	a,	9C	E8	A9	-1
32023	u,Ледяной Уступ\0	a,	9C	E8	A9	-1
32024	u,Мулия\0	u,Торговец Клана\0	9C	E8	A9	-1
32025	u,Илия\0	u,Торговец Клана\0	9C	E8	A9	-1
32026	u,Страж Хестуи\0	a,	9C	E8	A9	-1
32027	u,Священная Жаровня\0	a,	9C	E8	A9	-1
32028	u,Святой Грааль\0	a,	9C	E8	A9	-1
32029	u,Лакей Фреи\0	a,	9C	E8	A9	-1
32030	u,Садовая Скульптура\0	a,	9C	E8	A9	-1
32031	u,Ледяная Волшебная Скульптура\0	a,	9C	E8	A9	-1
32032	u,Странная Машина\0	a,	9C	E8	A9	-1
32033	u,Доктор Хаос\0	a,	9C	E8	A9	-1
32034	u,Привратник Храма\0	a,	9C	E8	A9	-1
32035	u,Привратник Храма\0	a,	9C	E8	A9	-1
32036	u,Привратник Храма\0	a,	9C	E8	A9	-1
32037	u,Привратник Храма\0	a,	9C	E8	A9	-1
32038	u,Ритуальные Услуги\0	a,	9C	E8	A9	-1
32039	u,Зеркало Тироля\0	a,	9C	E8	A9	-1
32040	u,Зеркало Тироля\0	a,	9C	E8	A9	-1
32041	u,Юми\0	u,Коллекционер\0	9C	E8	A9	-1
32042	u,Мастер Погоды\0	a,	9C	E8	A9	-1
32043	u,Мастер Погоды\0	a,	9C	E8	A9	-1
32044	u,Мастер Погоды\0	a,	9C	E8	A9	-1
32045	u,Потайной Книжный Шкаф Доктора Хаоса\0	a,	9C	E8	A9	-1
32046	u,Странная Груда Камней\0	a,	9C	E8	A9	-1
32047	u,Венди\0	a,	9C	E8	A9	-1
32048	u,Ивентовый Хранитель Портала \0	a,	9C	E8	A9	-1
32049	u,Руни\0	u,Кузнец Ветра\0	9C	E8	A9	-1
32050	u,Ящик с Запчастями\0	a,	9C	E8	A9	-1
32051	u,Привратник Алтаря\0	a,	9C	E8	A9	-1
32052	u,Оби\0	u,Путевой Обходчик\0	9C	E8	A9	-1
32053	u,Эбей\0	u,Путевой Обходчик\0	9C	E8	A9	-1
32054	u,Призрак Инженера Железнодорожника\0	a,	9C	E8	A9	-1
32055	u,Призрак Древнего Инженера Железнодорожника\0	a,	9C	E8	A9	-1
32056	u,Арен\0	u,Аватар\0	9C	E8	A9	-1
32057	u,Тотемный Дух Ганди\0	a,	9C	E8	A9	-1
32058	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32059	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32060	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32061	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32062	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32063	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32064	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32065	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32066	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32067	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32068	u,Откровение Тироля\0	a,	9C	E8	A9	-1
32069	u,Гутенхаген\0	u,Коллекционер\0	9C	E8	A9	-1
32070	u,Адольф\0	a,	9C	E8	A9	-1
32071	u,Линда\0	a,	9C	E8	A9	-1
32072	u,Эдвин\0	a,	9C	E8	A9	-1
32073	u,Старая Женщина Рыбак\0	a,	9C	E8	A9	-1
32074	u,Управляющий Землями Глудио\0	u,Управление Гильдией\0	9C	E8	A9	-1
32075	u,Кошка Сэнди\0	u,Помощник Турнира\0	9C	E8	A9	-1
32076	u,Ящик с Запчастями\0	a,	9C	E8	A9	-1
32077	u,Ледяная Статуя\0	a,	9C	E8	A9	-1
32078	u,Ледяная Статуя\0	a,	9C	E8	A9	-1
32079	u,Ледяная Статуя\0	a,	9C	E8	A9	-1
32082	u,Управляющий Землями Диона\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32083	u,Управляющий Землями Гирана\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32084	u,Управляющий Землями Орена\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32085	u,Управляющий Землями Адена\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32086	u,Управляющий Землями Иннадрила\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32087	u,Управляющий Землями Шутгарта\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32088	u,Управляющий Землями Годдарда\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32089	u,Управляющий Землями Руны\0	u,Гильдия Путешественников\0	9C	E8	A9	-1
32090	u,Останки Мертвого Леопарда\0	a,	9C	E8	A9	-1
32091	u,Кошка Омеги\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32092	u,Альдер\0	u,Начальник Склада\0	9C	E8	A9	-1
32093	u,Болин\0	u,Главный Кузнец\0	9C	E8	A9	-1
32094	u,Шуль\0	u,Великий Мастер\0	9C	E8	A9	-1
32095	u,Мари\0	u,Верховная Жрица\0	9C	E8	A9	-1
32096	u,Хелминтер\0	u,Великий Мастер\0	9C	E8	A9	-1
32097	u,Финкер\0	u,Понтифик\0	9C	E8	A9	-1
32098	u,Селес\0	u,Великий Магистр\0	9C	E8	A9	-1
32099	u,Кот Тони\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32100	u,Кот Тони\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32101	u,Кот Тони\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32102	u,Кот Тони\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32103	u,Кот Телин\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32104	u,Вервато\0	a,	9C	E8	A9	-1
32105	u,Динн\0	a,	9C	E8	A9	-1
32106	u,Сингсинг\0	a,	9C	E8	A9	-1
32107	u,Сфера Телепортации\0	a,	9C	E8	A9	-1
32108	a,	a,	9C	E8	A9	-1
32109	u,Каменная Статуя Шилен\0	a,	9C	E8	A9	-1
32110	a,	a,	9C	E8	A9	-1
32111	u,Орахочин\0	a,	9C	E8	A9	-1
32112	u,Гарячин\0	a,	9C	E8	A9	-1
32113	u,Маркус\0	a,	9C	E8	A9	-1
32114	u,Мушика\0	a,	9C	E8	A9	-1
32115	u,Азамах\0	a,	9C	E8	A9	-1
32116	u,Кирикачин\0	a,	9C	E8	A9	-1
32117	u,Каракавей\0	a,	9C	E8	A9	-1
32118	u,Яйцо Мантарасы\0	a,	9C	E8	A9	-1
32119	u,Улу Каиму\0	a,	9C	E8	A9	-1
32120	u,Балу Каиму\0	a,	9C	E8	A9	-1
32121	u,Чута Каиму\0	a,	9C	E8	A9	-1
32122	u,Могила Воина\0	a,	9C	E8	A9	-1
32123	u,Валакас\0	a,	9C	E8	A9	-1
32124	u,Великая Душа\0	a,	9C	E8	A9	-1
32125	u,Великая Душа\0	a,	9C	E8	A9	-1
32126	u,Жрец Страж\0	a,	9C	E8	A9	-1
32127	u,Жрец Страж\0	a,	9C	E8	A9	-1
32128	u,Жрец Хранитель\0	a,	9C	E8	A9	-1
32129	a,	a,	9C	E8	A9	-1
32130	u,Стратег Люсьен\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32131	u,Работник Магической Лаборатории\0	u,Управляющий Ивентами\0	9C	E8	A9	-1
32132	u,Служитель Алхимика\0	a,	9C	E8	A9	-1
32133	u,Перван\0	u,Помощник Тетрарха\0	9C	E8	A9	-1
32134	u,Помощник Новичков\0	a,	9C	E8	A9	-1
32135	u,Помощник Новичков\0	a,	9C	E8	A9	-1
32136	u,Базил\0	u,Зверолов\0	9C	E8	A9	-1
32137	u,Сукрет\0	u,Зверолов\0	9C	E8	A9	-1
32138	u,Кекропус\0	u,Тетрарх\0	9C	E8	A9	-1
32139	u,Кэска\0	u,Помощник Тетрарха\0	9C	E8	A9	-1
32140	u,Зения\0	u,Помощник Тетрарха\0	9C	E8	A9	-1
32141	u,Нерга\0	u,Мастер\0	9C	E8	A9	-1
32142	u,Тенор\0	u,Мастер\0	9C	E8	A9	-1
32143	u,Белкис\0	u,Мастер\0	9C	E8	A9	-1
32144	u,Ксония\0	u,Мастер\0	9C	E8	A9	-1
32145	u,Майнард\0	u,Великий Мастер\0	9C	E8	A9	-1
32146	u,Валпор\0	u,Великий Мастер\0	9C	E8	A9	-1
32147	u,Ривиан\0	u,Великий Мастер\0	9C	E8	A9	-1
32148	u,Синдет\0	u,Мастер\0	9C	E8	A9	-1
32149	u,Иннеар\0	u,Магистр\0	9C	E8	A9	-1
32150	u,Тук\0	u,Понтифик\0	9C	E8	A9	-1
32151	u,Герц\0	u,Префект\0	9C	E8	A9	-1
32152	u,Генри\0	u,Провидец\0	9C	E8	A9	-1
32153	u,Прана\0	u,Верховный Жрец\0	9C	E8	A9	-1
32154	u,Алдения\0	u,Великий Мастер\0	9C	E8	A9	-1
32155	u,Набот\0	u,Жрец\0	9C	E8	A9	-1
32156	u,Талбот\0	u,Мастер\0	9C	E8	A9	-1
32157	u,Мока\0	u,Главный Кузнец\0	9C	E8	A9	-1
32158	u,Фислер\0	u,Начальник Склада\0	9C	E8	A9	-1
32159	u,Кинкаид\0	u,Кузнец\0	9C	E8	A9	-1
32160	u,Девон\0	u,Великий Магистр\0	9C	E8	A9	-1
32161	u,Блэк\0	u,Мастер\0	9C	E8	A9	-1
32162	u,Мартика\0	u,Магистр\0	9C	E8	A9	-1
32163	u,Устройство Телепортации\0	a,	9C	E8	A9	-1
32164	u,Ирин\0	u,Торговец Оружием\0	9C	E8	A9	-1
32165	u,Зейкон\0	u,Торговец Доспехами\0	9C	E8	A9	-1
32166	u,Тревор\0	u,Ювелир\0	9C	E8	A9	-1
32167	u,Ника\0	u,Бакалейщик\0	9C	E8	A9	-1
32168	u,Зенит\0	u,Торговец\0	9C	E8	A9	-1
32169	u,Мила\0	u,Торговец\0	9C	E8	A9	-1
32170	u,Бенис\0	u,Рабочий Склада\0	9C	E8	A9	-1
